sw2_path,sw3_url,match_type,confidence,sw3_title,needs_review
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherrecruitmentappointments-by-subject-year,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherrecruitmentposts-by-subject-year,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherrecrutimentapplications-by-subject-year,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherretentioncombinedyears-by-subject-destination,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherretentionleavers-by-subject-destination,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Recruitment-and-Retention/teacherretentionyears-by-subject-destination,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Sickness-Absence,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Sickness-Absence/averagenumberofdayslost-by-year-area,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Sickness-Absence/sicknessabsenceduration-by-year-area,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/Teacher-Sickness-Absence/teachersicknessabsence-by-year-area,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/ftesupportstaff-by-assemblyconstituency-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/ftesupportstaff-by-localauthorityregion-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/fteteachers-by-assemblyconstituency-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/fteteachers-by-localauthorityregion-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/supportstaff-by-localauthorityregion-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/teachers-by-localauthorityregion-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/pupil-Level-annual-school-census/school-staff/teachingwelshprimarymiddlesecondaryschools-by-localauthorityregion-category,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/aln-co-ordinators-by-staff-category-and-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/average-number-of-applications-received-per-teaching-assistant-post-by-local-authority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-disabilitystatus-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-ethnicity-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-localauthority-staffcategory,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-measure-staffcategory,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-nationalidentity-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-sex-agerange,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-by-staffcategory-agerange,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaff-postsadvertised-applicationsreceived-appointmentsmade-by-localauthority,https://stats.gov.wales/en-GB/10363bdf-fe96-4d78-8a30-9edd57d36198,sequence,0.949,"Support staff posts advertised, applications received, and appointments made by local authority",False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/support-staff/supportstaffleavers-by-destination-localauthority,https://stats.gov.wales/en-GB/0e11f702-c044-41e9-ae37-36fbd2c673d8,sequence,0.933,Support staff leavers by destination and local authority,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence/numberofteachersicknessabsences-by-localauthority-dayslost,https://stats.gov.wales/en-GB/79899bb0-bda7-4d82-b8cb-648585f55f40,sequence,0.866,Number of teacher sickness absences by local authority and working days lost,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence/numberofteachersthathavetakensicknessabsence-by-localauthority-dayslost,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence/teachersicknessabsence-averageworkingdaylost-by-localauthority-absencetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence/teachersicknessabsences-by-month-absencetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teacher-sickness-absence/teachersproportionsicknessabsence-by-localauthority-dayslost,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay/proportionteachersallowance-by-localauthority-allowancetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay/teacherpayrange-by-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay/teachersalary-by-localauthority-post,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay/teachersallowance-by-localauthority-allowancetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers-pay/teachersaverageallowance-by-localauthority-allowancetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/average-number-of-applications-received-per-teacher-post-bysubject,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teacher-percentage-of-leavers-by-sector-and-destination,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teacher-posts-applications-appointments-by-subject,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-disabilitystatus-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-ethnicity-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-localauthority-staffcategory,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-nationalidentity-sector,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-sex-agerange,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachers-by-staffcategory-agerange,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachersleavers-by-destination-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachersleavers-by-subject-yearsexperience,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachersubjectstaught-by-measure-subject,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/teachers/teachingstaff-by-measure-staffcategory,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/welsh-language,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/welsh-language/teachingworkingthroughthemediumofwelsh-by-localauthority,https://stats.gov.wales/en-GB/eae9e3f2-c335-454f-a963-f31828591af5,sequence,0.941,Teaching / working through the medium of Welsh by local authority,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/welsh-language/welshability-by-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Schools-and-Teachers/teachers-and-support-staff/school-workforce-annual-census/welsh-language/welshability-by-localauthority-supportstaff,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Finance,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Finance/Expenditure-by-Source-Year,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Finance/Income-by-Source-Year,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/<a href=,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/MembersAccreditationsAndContacts-by-LocalAuthority-Age-Gender,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/ProjectsParticipantsContactsAndHours-by-LocalAuthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/ProjectsParticipantsContactsAndHours-by-ProjectType,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/attendance-by-localauthority-settingtype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/settingtypes-by-localauthority-location,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Projects-and-Members/settingtypesandattendance-by-location-and-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/Leavers-by-LocalAuthority-FullPartTime,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/MainWorkforce-by-LocalAuthority-FullPartTime,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/MainWorkforce-by-LocalAuthority-Qualification,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/MainWorkforce-by-LocalAuthority-StaffType,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/OtherDeliveryStaff-by-LocalAuthority-Position-FullPartTime,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/Payscales-by-LocalAuthority-Position-PayScale,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Data-to-2009-10/Workforce/TotalWorkforce-by-LocalAuthority-FullPartTime,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Finance,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Finance/<a href=,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Finance/expendituresummary-by-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Finance/incomesummary-by-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/-membersgaininglocalaccreditation-by-localauthority-age-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/-membersgainingnationalaccreditation-by-localauthority-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/<a href=,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/anonymouscontacts-by-localauthority,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/contactswithregisteredmembers-by-localauthority-age-gender,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/membersgaininglocalaccreditation-by-localauthority-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/membersgainingnationalaccreditation-by-localauthority-accreditation-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/membersgainingnationalaccreditation-by-localauthority-age-measure,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/projects-by-localauthority-provisiontype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/projectsandattendance-by-provisiontype-and-measur,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Projects-and-Members/registeredmembers-by-localauthority-age-gender,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce,https://stats.gov.wales/en-GB/topic/13/education-training,category,1.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/<a href=,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/leavers-by-localauthority-workpattern,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/managementanddeliverystaff-by-localauthority-qualifications,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/managementanddeliverystaff-by-localauthority-workinghours,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/managementanddeliverystaff-by-workinghours-qualifications,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/totalstaff-by-localauthority-workforcetype,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/totalstaff-by-localauthority-workinghours,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Education-and-Skills/Youth-Service/Workforce/totalstaff-by-workforcetype-workinghours,https://stats.gov.wales/en-GB/topic/13/education-training,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Air-Quality,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Air-Quality/airqualityindicators,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Air-Quality/airqualityindicators-by-localauthority,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Air-Quality/airqualityindicators-by-localhealthboard,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Energy,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Energy/lowcarbonenergygeneration-by-localauthority,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Energy/lowcarbonenergygeneration-by-localauthority-technology,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Energy/lowcarbonenergygeneration-by-technology,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Flooding,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Flooding/flooding-in-2019,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Flooding/flooding-in-2019/environment-and-countryside-state-of-the-environment-our-local-environment-properties-at-risk-of-flooding,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Flooding/propertiesatriskofflooding2024,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Flooding/propertiesatriskofflooding2024-by-localauthority,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Flooding/propertiesatriskofflooding2120,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/clearancecostsofflytipping-by-localauthority,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/flytippingprosecutionoutcomes-by-year,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/numberofflytippingenforcementactions-by-type,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/recordedflytippingincidents-by-landtype,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/recordedflytippingincidents-by-localauthority,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/recordedflytippingincidents-by-size,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Fly-tipping/recordedflytippingincidents-by-wastetype,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Greenhouse-Gas,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Greenhouse-Gas/emissionsofgreenhousegases-by-year,https://stats.gov.wales/en-GB/e34d99e6-b780-4b90-89e7-aca635b7605d,sequence,0.958,Emissions of Greenhouse Gases by Year,False
/Catalogue/Environment-and-Countryside/Land,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management/Construction-and-Demolition-Waste,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management/Construction-and-Demolition-Waste/ConstructionAndDemolitionWaste-by-Component-Measure,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management/Industrial-and-Commercial-Waste,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category,1.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management/Industrial-and-Commercial-Waste/ThousandTonnesOfIndustrialAndCommercialWaste-by-Management-Sector,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
/Catalogue/Environment-and-Countryside/Waste-Management/Industrial-and-Commercial-Waste/ThousandTonnesOfIndustrialAndCommercialWaste-by-SOCGroup-Management,https://stats.gov.wales/en-GB/topic/23/environment-energy-agriculture,category_fallback,0.0,,False
